image	bicycle	bird	bottle	car	chair	diningtable	dog	person	pottedplant	sofa	
00014173	-1.452002	-2.495715	-0.899620	-0.966000	-1.151474	-1.968919	0.477571	-0.049600	-1.282310	-1.257025	
00014174	-1.624312	-1.571266	-0.572362	-0.482412	-1.416001	-1.507509	0.947500	0.311966	-0.747034	-0.569885	
00014175	-1.700127	-1.211795	-2.343511	-1.503781	-0.687000	-0.994875	1.802988	-1.819997	-1.435586	-1.078611	
00014176	-0.782520	-1.451795	0.890204	-0.639731	-0.828753	-0.909818	-1.170111	0.868748	-0.745042	-0.713550	
00014177	-1.781590	-0.371497	-2.015342	-0.266662	-0.740026	-1.966046	-1.923617	0.881507	-2.031811	-2.389326	
00014178	-1.093078	-2.760902	-1.616352	-0.362997	-1.712931	-2.047170	-1.604762	0.965964	-0.857281	-1.534018	
00014179	-0.956725	-1.942626	-1.021580	-2.814526	-0.858353	-1.614280	-0.945664	2.107648	-1.256616	-2.363619	
00014180	-0.937489	-1.017727	-0.572626	1.000546	-0.779234	-1.392973	-1.021147	-0.904855	-2.324298	-1.820498	
00014181	-2.068932	-1.190709	-1.242381	-0.017300	-1.244867	-1.377944	-2.133827	0.385716	-0.602788	-2.594636	
00014182	-1.524531	-1.969520	-2.176461	3.028470	-2.889384	-2.580226	-2.134919	-0.717969	-1.592391	-2.324422	
00014183	-2.084249	2.188641	-1.737456	-1.303827	-2.836077	-1.726485	-1.549811	-1.839724	-2.800805	-2.273927	
00014184	-1.677127	-1.417048	-0.996170	-1.344567	0.141675	-0.389605	-1.315505	-0.867020	-0.616685	0.048261	
00014185	-1.563254	-1.446361	-0.888780	-1.919967	-1.262829	-1.216477	0.507218	-0.350178	-1.216110	-1.362220	
00014186	-1.136071	-1.909947	-0.956126	-1.562351	0.160699	-0.445523	-0.949781	-0.759282	-0.373045	-0.150578	
00014187	-1.186540	2.315160	-0.749120	-2.062230	-3.645617	-3.569221	-2.069815	-1.270977	-1.033639	-4.340314	
00014188	-1.223147	-3.293215	-1.084876	-1.626970	-1.015292	-0.853093	-2.223958	3.586168	-1.281384	0.140140	
00014189	-1.088050	-1.544315	-1.241940	0.970140	-2.395870	-2.194953	-1.710401	0.255717	-1.569223	-2.106934	
00014190	-1.263006	-4.435456	-4.077566	-1.051403	-0.876641	-2.621645	1.844069	-1.015775	-1.519679	-0.825671	
00014191	-1.620018	-2.828449	-0.753041	-1.237291	-0.592104	-0.686965	-2.114344	4.113126	-1.117630	-1.037243	
00014192	0.229172	-1.663358	-1.551404	-0.315950	-1.108194	-1.763115	-1.737007	1.661259	-1.127147	-1.571665	
00014193	-1.161887	-1.359368	-0.722579	-1.743999	1.731896	1.557835	-1.626009	-1.435060	-0.519364	-1.057579	
00014194	-1.869268	1.627128	-2.580161	-5.327084	-4.363858	-1.439622	-0.892574	-2.829128	-0.941848	-1.113256	
00014195	-2.596387	-1.429081	-1.477516	-0.142005	0.039978	-0.102473	-1.108752	-0.334745	-1.338359	-1.014135	
00014196	-0.752576	-1.285600	-0.785529	-0.913239	-0.256047	-1.387494	-0.656328	0.478152	-0.981609	-0.918475	
00014197	-1.101367	1.328399	-1.477640	-1.400931	-1.113065	-1.705838	-1.298985	-1.433088	-0.996097	-1.689927	
00014198	-1.129501	-1.283985	-1.390831	-0.569848	-2.203891	-1.337923	-1.686508	0.212067	-1.085041	-2.269295	
00014199	-1.426362	-1.438992	-1.050976	-0.988198	0.145269	-1.185040	-1.167253	-0.874540	-0.765328	-1.441959	
00014200	-0.593109	-1.369059	-1.287417	-1.218471	-0.676643	-1.569277	-0.119575	-0.357393	-1.955865	-0.319182	
00014201	-1.269330	-1.266316	-1.277225	-1.159800	-1.248007	-1.533052	-0.863467	1.511927	-1.378544	-0.984732	
00014202	-1.367719	-1.627630	-0.752545	-0.651546	-0.849949	-1.009946	-1.312891	0.554810	-0.953196	-0.967209	
00014203	-1.900353	-2.351134	-1.256067	-0.896975	-1.415747	-0.590081	0.580460	1.763283	-0.877340	-0.776970	
00014204	-1.352324	4.380022	-2.048066	-1.628848	-1.224756	-1.412613	-1.226453	-1.778953	-1.649083	-1.093965	
00014205	-1.214115	-1.949717	-2.690000	0.328909	-1.594487	-2.133674	-1.642428	0.479768	-1.162243	-3.534532	
00014206	-1.204702	-1.541841	-0.796263	-1.756139	-0.612954	-1.270705	-1.170348	0.904969	-1.057720	-0.925642	
00014207	-0.342187	-1.728324	-1.500125	-0.217887	-0.640905	-1.244417	-0.533604	0.345181	-1.160759	-1.599070	
00014208	-1.335129	-1.102816	-0.949432	-1.226260	-1.322239	-1.289564	-0.863771	0.991057	-1.030126	-0.681116	
00014209	-1.696254	-1.815054	-2.067327	-1.278283	-0.927142	-1.403197	0.919291	-0.848531	-1.150608	-0.766631	
00014210	-0.633046	-0.930071	-1.093306	-0.070759	-1.832220	-1.539381	-1.925418	0.317822	-1.454085	-1.757100	
00014211	-1.673165	0.480599	-1.179569	-1.366541	-1.328925	-0.977353	-1.326274	0.104365	-1.422730	-2.236714	
00014212	-0.578699	-1.847111	-1.198500	-1.256344	-1.399558	-1.661209	-1.046428	2.201603	-1.116044	-1.670924	
00014213	-1.672940	3.825812	-2.075891	-1.135341	-1.201444	-1.403237	-1.411529	-1.307235	-1.196494	-1.230978	
00014214	-1.373474	-1.808380	-0.887265	-1.024310	-0.887506	-1.085224	-1.406384	2.833011	-0.942398	-0.811341	
00014215	0.585160	-1.434974	-1.153215	-0.880234	-1.479674	-1.973209	-1.440429	1.793260	-0.923353	-1.438514	
00014216	-1.651045	3.228309	-3.967484	-2.279360	-3.074879	-3.287558	-1.274555	-1.436023	-1.014109	-3.473750	
00014217	-0.807607	-1.851111	0.172226	-2.447752	0.777911	-1.249231	-3.024252	0.645542	0.314013	0.611530	
00014218	-2.862344	5.026444	-1.363320	-2.196583	-2.524281	-2.229351	-1.482223	-1.796673	-2.175733	-2.706030	
00014219	1.981778	-2.506876	-1.103397	-0.614328	-1.193800	-1.951573	-1.446843	0.219658	-1.079838	-2.367406	
00014220	-1.533845	-0.953394	-1.096383	-0.780308	-0.302642	-0.849130	-1.406846	2.061501	-0.755327	-0.417028	
00014221	-0.259216	-2.007375	-1.213316	-1.038993	-1.001108	-1.212728	-0.433874	0.489158	-1.428120	-1.743458	
00014222	-1.049951	-2.129361	-0.851156	-1.909455	-0.770838	-3.263952	1.446516	-0.592623	-1.627124	-0.782513	
00014223	-2.220077	-2.214621	0.875012	-1.990990	-1.749637	-1.291587	-2.783688	-0.783426	-1.989467	-2.050816	
00014224	-0.609728	-2.441550	-1.194723	-0.832369	-1.256577	-1.662129	-0.546526	0.337391	-1.041500	-1.389306	
00014225	-1.821984	1.331805	-1.296821	-1.739757	-2.123196	-2.453446	-2.883462	-1.504567	-0.341593	-3.840474	
00014226	-1.186545	-1.280932	-0.263761	-1.116152	0.130487	-0.436486	-1.158913	0.335605	-0.247542	-0.594935	
00014227	-1.345582	2.991047	-4.247034	-1.527870	-3.044815	-2.913366	-0.972193	-1.075289	-0.564732	-3.007130	
00014228	-1.596933	-1.362402	-1.016829	-0.540598	-3.361359	-1.528229	-1.634733	0.704642	-0.870248	-1.285799	
00014229	1.916717	-3.831877	-0.931551	-1.043027	-1.365678	-1.883312	-3.161849	1.245422	-1.359169	-3.187354	
00014230	-0.799969	-1.294419	-0.365421	-0.906726	0.597650	0.988303	-1.098622	0.062482	-0.669296	-0.413094	
00014231	-1.911972	-2.104535	-1.789999	-1.320914	-0.820635	-1.221476	0.403124	0.085406	-0.993955	-0.796547	
00014232	-1.287339	-1.303902	-0.759693	-1.114095	-0.693084	-0.927896	-1.144084	1.012054	-1.290150	-0.637344	
00014233	-1.576719	-1.878938	-1.124223	-1.500563	-0.648298	-1.215603	-1.026150	1.831828	-0.983972	-0.457870	
00014234	-0.922195	-1.381376	-2.649876	0.784593	-1.872179	-1.439539	-2.154403	-0.076107	-1.613476	-2.135280	
00014235	-1.296286	-1.651832	-1.409563	-0.547151	-2.619093	-2.702822	-1.247216	1.305086	-1.641052	-1.653877	
00014236	-1.516437	-0.773367	-1.510462	-1.149103	-1.595449	-1.979783	-0.007811	-0.137306	-1.366405	-1.307572	
00014237	-1.423972	-1.584230	0.469819	-1.089068	0.580483	2.290413	-1.271640	1.249929	-0.375448	-0.801663	
00014238	-0.342293	-1.593463	-1.772043	-1.378288	0.588089	-0.923755	-1.256111	1.492073	-1.302327	-1.342862	
00014239	-1.247866	-2.132209	-2.406917	-0.857917	-2.273257	-3.812164	-1.824444	1.658354	-1.375355	-1.635476	
00014240	-1.641238	-1.410802	-1.330906	-1.942577	0.297308	-0.417869	-0.738866	-0.847626	-0.434595	-0.406997	
00014241	-1.324055	-1.541493	-0.636955	-2.058529	-0.528357	-1.466712	-1.624374	3.123989	-1.087830	-1.507416	
00014242	-1.659156	-1.286408	-3.808821	2.620969	-2.810362	-1.980005	-2.628691	-0.604642	-2.183421	-3.954775	
00014243	-1.192428	-1.238670	-2.127114	-0.438862	-1.008512	-1.520762	-1.445803	1.092875	-1.831081	-1.305802	
00014244	-0.627214	-1.432548	-0.670261	-0.811512	-0.190595	-1.278742	-0.715257	-0.652730	-0.678237	-0.989222	
00014245	-1.446894	-1.589928	-2.117165	-1.517883	-0.990977	-1.407002	1.713149	-0.869244	-1.207095	-0.841136	
00014246	-1.444270	-1.460207	-0.703044	-1.283932	-0.772180	-1.577253	-0.794353	1.389769	-1.032569	-0.810755	
00014247	-1.282185	-2.093175	-1.020255	-2.139781	0.197541	-0.572155	-1.060300	-0.154000	-0.717531	-0.008079	
00014248	-0.102396	-2.847187	-1.284405	-1.860711	-0.690443	-1.001869	-1.169289	-0.187414	0.647888	-2.004323	
00014249	-1.460925	-1.435582	-0.850526	-1.479841	-0.511129	-2.123923	-0.358773	1.668433	-1.363616	-2.227465	
00014250	-1.684011	-1.785897	-0.956980	-0.607895	-0.632246	-1.868354	-2.523619	0.331153	-0.989920	0.236958	
00014251	-0.905173	-2.117160	-0.782574	-0.676838	-1.324385	-1.390734	-1.362480	-0.193874	-1.418319	-0.717884	
00014252	-1.154624	-1.902750	-0.970844	-1.220954	1.023801	-1.214918	-1.389381	-0.800508	-0.656679	-0.908104	
00014253	-1.762959	-1.404817	0.015443	-2.028931	-0.059357	-1.415518	-1.335328	-0.819789	-0.870723	-0.803460	
00014254	-1.407230	-1.560704	-0.672231	-1.358770	-0.950066	-0.858159	-1.754227	2.814707	-0.896019	-0.754669	
00014255	-1.617759	-1.071048	-1.394671	-1.360511	-1.756797	-1.136265	-1.185287	0.638940	-1.431137	-1.277905	
00014256	-0.679786	-0.473845	-0.408378	-1.095595	-0.754261	-1.100487	-0.575207	-0.059250	-0.716130	-0.354041	
00014257	-1.474550	-2.018190	-1.443246	-0.710653	0.953751	-0.894017	-1.365668	-0.756444	-1.208880	0.026203	
00014258	-1.206913	-1.530985	-0.722248	-1.170816	-0.648574	-0.938725	-1.277384	3.262750	-0.877882	-0.939758	
00014259	-1.295741	-1.240998	-1.919860	-1.365699	-0.602338	-0.910997	0.885282	-1.035079	-1.172400	-0.976077	
00014260	-0.836955	-1.493101	-0.451984	-0.734290	-0.658010	-1.322076	-1.164754	2.434288	-0.521071	-1.484761	
00014261	-0.421782	-2.355568	-1.554691	-1.071893	-1.515023	-1.805965	-1.804428	0.412342	-0.913698	-1.903857	
00014262	-1.150789	-1.105947	-0.676173	-1.453170	-2.007938	-1.041350	1.695174	-1.706751	-0.578034	-1.099953	
00014263	-1.362455	-2.408730	-1.048517	3.034177	-1.293924	-2.971140	-1.209350	-0.751090	-0.630651	-1.527096	
00014264	-1.555123	-1.828464	-1.328797	-1.391977	-0.840003	-1.127177	0.349236	-0.113277	-0.912025	-0.793714	
00014265	-1.517691	-1.067142	-0.802843	-1.237032	-0.381154	-1.252980	4.577837	-1.137139	-1.615339	-1.308314	
00014266	-0.973050	-2.878727	-2.166047	-1.115924	-0.573098	-1.556690	0.345964	-0.118730	-1.187457	-1.030586	
00014267	0.404429	-2.099658	-1.375647	-0.859262	-1.171838	-2.158516	-1.208220	0.967380	-1.296427	-1.528905	
00014268	-1.168850	-1.851338	-0.719850	0.595121	-1.565693	-1.532174	-1.195569	0.168106	-1.106176	-1.334312	
00014269	-0.864534	-1.051017	-1.051499	-0.913963	-0.358139	-0.489075	-1.031481	0.673356	-0.126061	-0.982644	
00014270	-0.181743	-1.145532	-0.580327	-0.209189	-0.725993	-0.904131	-1.205677	-0.991146	-0.774225	-1.472081	
00014271	-0.672309	-1.528116	-1.133211	-1.221538	-0.989109	-1.442986	-1.077954	1.567483	-1.050566	-1.322141	
00014272	-0.849397	-1.578248	-4.278173	2.957358	-1.622775	-2.225945	-1.901368	-0.469167	-1.120774	-1.153572	
00014273	-1.065901	-0.503654	-1.258752	-1.168601	-0.856578	-1.310292	-1.291050	1.512739	-0.856864	-1.327070	
00014274	-1.074280	-1.368383	-1.605734	0.451353	-0.639593	-1.021447	-1.060803	-0.355059	-1.409887	-0.467239	
00014275	-1.975400	-1.275323	-0.600345	-2.596736	-0.563817	-0.834411	-1.940829	4.068406	-1.457232	-1.105271	
00014276	-1.548273	-1.682271	-1.191949	-3.142147	0.388811	0.040025	-1.117257	-0.655468	-0.169872	0.276543	
00014277	-1.820444	-2.061574	-2.385655	1.735322	-2.555270	-2.355167	-2.378039	-0.260926	-1.585286	-2.520490	
00014278	-1.688130	-2.294514	-2.476567	1.768309	-2.597582	-2.066212	-1.884333	-0.130813	-2.127457	-2.216116	
00014279	-0.911416	-4.790223	-2.227388	-1.867141	-1.021580	-2.149921	13.027740	-9.249957	-6.730596	-0.829811	
00014280	-1.407954	-3.137454	-1.659138	-1.153132	-1.000631	-1.147728	-1.210561	-1.482838	3.243981	-1.773655	
00014281	-1.082921	-1.045107	-1.007229	-1.365531	-0.278897	-0.319041	-0.292630	-0.670481	-0.831278	-0.502660	
00014282	-1.165942	5.503353	-1.211560	-1.016214	-1.103682	-2.118365	-1.056608	-2.386878	-1.005181	-0.991230	
00014283	-1.018124	-1.398626	0.055239	-1.136254	-0.042352	0.186815	-1.004458	0.083712	-0.320933	-0.866049	
00014284	-1.275755	-1.267331	-0.774316	-1.449398	0.275665	-0.499591	-0.904041	-0.936031	-0.309248	-0.305837	
00014285	-0.960048	-0.937075	-0.861868	-1.368531	-0.978595	-2.257695	-1.939227	1.884347	-0.919819	-0.788627	
00014286	-1.177423	-0.860964	-1.124680	-1.866957	-0.554018	-1.176911	0.725085	-0.528476	-0.845851	-1.028764	
00014287	-1.141710	-1.335258	-0.669974	-1.037065	-0.350470	-0.821996	-0.960340	0.542861	-1.014838	-1.219806	
00014288	-0.975201	-1.173339	0.150007	-1.072151	-1.414259	-1.710159	-1.443817	-0.601063	-1.024420	-0.534406	
00014289	-1.610787	-1.930511	-1.338919	-0.690523	-1.363001	-1.369693	0.658897	-0.275968	-0.942882	-1.936213	
00014290	-0.869824	-1.352492	-1.941575	-0.371692	-1.437385	-1.403165	-1.128253	0.179755	-1.217825	-1.500324	
00014291	-0.883361	-2.298009	-0.875381	-0.851486	-1.311996	-1.015112	0.378710	-0.999297	1.108739	0.091893	
00014292	-1.432061	-1.224988	-3.600823	2.434581	-1.156916	-1.732737	-1.034153	-0.169164	-1.274609	-2.804201	
00014293	-1.344052	-1.643338	-0.534098	-2.210267	1.994791	1.024099	-1.989232	-1.421588	-0.309942	-0.565875	
00014294	-1.230228	0.752342	-1.520660	-1.568491	-2.540604	-1.987101	-0.852315	-1.417602	-0.829545	-1.906630	
00014295	-1.146709	-1.355512	-0.824614	-0.658185	-1.385166	-1.854565	-0.719020	1.612751	-1.602805	-0.956669	
00014296	-2.009659	-2.495569	-2.412370	2.433917	-2.338114	-2.161841	-1.669387	-0.018807	-2.213710	-1.117411	
00014297	-1.223313	-2.113144	-0.829377	-1.449949	-0.903025	-1.274746	0.785112	0.281171	-1.185836	-0.395600	
00014298	-0.322977	-1.542250	-0.745461	0.196002	-1.128443	-1.753838	-1.317195	0.745445	-0.983596	-2.096611	
00014299	-1.466702	-1.395215	-0.320400	-0.230581	0.979169	-1.020583	-2.534733	4.015556	-0.636460	-3.039056	
00014300	-1.456903	-1.852113	-1.841624	3.084553	-2.200219	-2.379491	-1.712327	-0.703782	-1.752378	-2.040537	
00014301	-1.769903	-1.970557	-0.007786	-1.290106	-0.440401	-1.204153	-1.985890	4.084111	-0.539259	-0.685348	
00014302	-1.043810	-1.939265	-0.450797	-0.558431	-0.704386	-0.267405	-0.645875	-0.069273	-1.463439	-1.573147	
00014303	-1.262162	-1.882635	-0.492854	-1.125290	-1.082974	-1.220428	-2.044253	1.746225	-1.072022	-0.747171	
00014304	-1.296579	-1.532319	-0.597777	-1.081565	-0.308146	-0.388797	-1.074326	1.687706	-0.837977	-0.995298	
00014305	-1.193973	-1.626100	-1.804881	-1.506621	-1.427336	-1.753457	1.593336	-0.693307	-1.506658	-1.022088	
00014306	2.772055	-3.261446	-0.977832	-0.835182	-0.808384	-2.255490	-1.526487	-0.783838	-0.909813	-3.107848	
00014307	-1.500017	1.450625	-2.014935	-4.134813	-3.623027	-1.377921	-1.140205	-1.982353	-0.773618	-1.035103	
00014308	-1.479749	-1.253152	-0.723087	-1.970800	0.002739	-0.316705	-1.937059	2.640927	-0.791732	-0.550183	
00014309	-0.748891	-2.012393	-1.543186	-1.117431	-0.922031	-1.367158	-0.468391	0.592759	-1.063876	-1.245878	
00014310	-0.901511	-1.386364	-0.292187	-0.963480	-0.639705	-1.002801	-0.948751	2.430414	-1.020323	-0.607148	
00014311	-1.148066	-1.996316	-4.003661	-0.915178	-2.853098	-3.270930	-2.234591	1.575675	-1.092323	-3.172669	
00014312	-1.534329	-1.411379	-0.869989	-0.485480	-0.761533	-1.635054	-1.488023	-0.020077	-0.766940	-0.695894	
00014313	-1.305577	-1.524157	-0.602668	-1.165306	-0.318043	-1.039203	-0.866721	1.262653	-1.070537	-0.388568	
00014314	-1.412681	-0.510651	-0.350890	-0.763671	-2.026843	-0.976004	-1.060429	0.525481	-0.300455	-1.351587	
00014315	-1.243258	-1.317895	-0.419546	-1.054463	0.490767	-0.704735	-1.321443	0.731864	-0.635365	-0.796420	
00014316	-1.328919	-2.009403	-1.191566	-1.022391	0.700727	-0.539540	-0.865992	2.476910	-0.004562	-0.785238	
00014317	-0.896621	-4.639808	-0.538923	-1.241625	0.741766	-0.585451	-0.324903	-0.774838	0.232314	-1.562748	
00014318	-1.647714	-1.812877	-0.967828	-0.645634	-0.271330	-2.127512	-0.432524	1.675417	-1.763976	-1.636887	
00014319	-0.962237	-1.598987	-1.312254	-1.906988	-0.384008	-0.946576	1.609612	-0.425687	-0.833976	-1.040690	
00014320	-1.235988	-1.246588	-0.923937	-0.950893	-1.133220	-0.978241	-1.155379	2.368889	-0.958654	-1.144635	
00014321	-1.030455	-2.067436	-0.972019	0.092462	-0.934646	-1.255958	-1.201357	0.362974	-1.528686	-1.047850	
00014322	-1.965286	-0.485725	-0.850130	-0.444378	-1.377519	-0.464054	0.936424	-1.648276	-1.217088	-2.308741	
00014323	-1.453524	2.826648	-1.241253	-3.504498	-2.737726	-1.267002	-1.724042	-0.625857	-2.121409	-1.439834	
00014324	-0.891388	-1.128656	-0.624745	-1.048632	-0.689662	-1.077298	-0.832262	0.418864	-0.950011	-1.051345	
00014325	-0.512371	-1.452765	-0.784993	-1.422535	-1.254696	-1.150189	-1.734125	0.641884	-1.659864	-1.466392	
00014326	-0.855539	-1.983028	-1.682917	-0.486802	-1.914724	-1.683197	-0.777377	0.986437	-1.227908	-2.333312	
00014327	-1.015613	-1.206977	-0.811232	-1.073518	-0.312555	-0.635294	-1.359171	1.976824	-1.148046	-0.860516	
00014328	-1.219071	-1.502044	-0.535742	-1.732126	1.830190	1.630386	-1.647835	-1.531950	-0.476421	-0.933223	
00014329	-0.835206	-1.104803	-1.244435	-1.366768	-2.055278	-1.813439	-1.888148	0.768365	-3.273643	-0.698848	
00014330	-0.942426	-1.189390	-0.387228	-0.844961	-0.023562	-0.923674	-1.092943	-0.223254	-0.395824	-0.312889	
00014331	1.900579	-1.589013	-2.026917	-0.175869	-1.496845	-1.979042	-1.026034	0.404412	-0.656631	-1.398275	
00014332	-1.301011	-1.281818	-1.536544	-0.209108	-2.131612	-1.787411	-1.346924	0.917796	-1.953327	-1.786802	
00014333	-1.014270	-1.218955	-1.021426	-0.960975	-0.104765	-0.416978	-0.721690	0.903114	-1.224503	-0.503242	
00014334	-0.892539	-0.828718	-1.256618	-0.882654	-0.055776	-0.972251	-0.912166	-0.599018	-1.020217	-0.685225	
00014335	-1.843227	-2.451809	-2.799628	3.304996	-3.160045	-1.933746	-1.782089	-0.859896	-1.503217	-2.792668	
00014336	-1.051914	-1.096264	-1.034576	-1.208744	-0.611224	-1.122636	-1.249538	0.021846	-0.889318	-0.484389	
00014337	-1.136405	-0.563879	-0.420129	-1.030515	-0.567504	-0.627412	-1.008751	1.364595	-0.851419	-0.685806	
00014338	-1.617561	-1.978717	-0.772303	-1.493941	0.502404	-0.770486	-1.464378	-0.711399	-0.521406	0.001993	
00014339	-1.086241	-1.798494	-0.972902	-1.342569	0.606723	0.212778	-1.264055	-0.599503	-0.231842	-0.724218	
00014340	-0.733817	-3.029559	-1.910481	0.229927	-1.058768	-1.281663	-1.545437	0.251191	-1.472327	-1.518000	
00014341	-0.665079	-0.874248	-1.087163	-1.473077	-1.330785	-2.369863	0.451857	0.351986	0.033850	-1.745824	
00014342	-0.379191	1.184095	-1.918278	-0.748988	-1.344244	-1.281296	-0.396202	-1.638095	-1.055715	-1.668637	
00014343	0.266247	-1.333907	-0.582439	-0.719226	-0.465642	-0.722339	-1.327550	1.727979	-0.078803	-0.554431	
00014344	-0.997580	-1.324794	-0.339923	-1.321312	-0.219773	-0.576649	-1.172775	0.906602	-0.384806	-0.716484	
00014345	-1.777172	-2.952016	-1.358311	-0.765420	-2.010715	-1.448850	-1.310548	1.073636	-1.034103	-2.061165	
00014346	-1.176779	-1.250931	-0.539152	-1.145310	-0.427690	-0.913708	-1.008099	1.570122	-1.009932	-0.535984	
00014347	-1.534506	-0.961958	-1.188450	-1.097876	-0.595903	-1.033102	-1.349116	-0.347749	-0.791327	-0.872441	
00014348	-1.352785	-0.913375	-0.295294	-1.698684	-1.372576	-1.187873	-1.873080	3.072175	-1.560864	-0.898801	
00014349	-1.730533	-2.154604	-2.022809	1.454617	-2.043300	-1.977684	-1.463792	0.042615	-1.839660	-1.705142	
00014350	-1.273195	-1.447189	-0.655131	-0.441503	-0.857718	-1.472050	-0.847928	0.659832	-1.340697	-0.631064	
00014351	-0.776733	-0.361498	-1.029904	-0.402513	-2.938362	-1.823845	-0.960582	-0.714242	-1.661983	-1.432458	
00014352	-1.381415	-1.430812	-1.076371	0.232319	-0.866063	-1.397568	-1.222482	-0.025858	-1.239774	-1.579623	
00014353	-1.242160	-1.332945	-0.977430	-1.854080	1.283964	0.880926	-1.486072	-0.855192	-0.302504	-0.465339	
00014354	-1.160573	-1.029465	-1.109923	2.128221	-2.745446	-2.600425	-1.577366	-1.098141	-1.700021	-2.056574	
00014355	1.529536	-2.900992	-1.128691	-0.808530	-0.838524	-1.363408	-2.091086	-0.490885	-1.083790	-2.622997	
00014356	-1.142778	-1.121669	-1.645117	-0.273820	-0.599294	-2.325457	-1.206204	0.128743	-1.290034	-1.043347	
00014357	-1.564751	-1.122865	-1.439402	-0.073567	-1.447085	-2.020492	-1.814648	-0.366539	-1.363630	-1.446001	
00014358	-1.471221	-1.401323	-2.298722	-0.542942	-0.897544	-1.141578	1.498056	-1.072835	-1.060433	-1.200324	
00014359	-1.391367	-2.252532	-2.228724	-1.340491	-1.094524	-2.191285	1.136814	-0.627882	-2.240783	-0.482623	
00014360	-1.011772	-1.561251	-1.232483	-0.747855	-0.774448	-1.733339	-1.696144	1.085239	-1.626559	-1.733904	
00014361	-1.408829	-1.330452	-1.659539	1.677218	-1.556942	-2.366606	-2.281584	-0.458161	-1.478805	-2.252963	
00014362	-1.099097	-0.907094	-0.547221	-1.135507	-0.139792	-0.816065	-1.104911	0.594796	-0.801882	-0.390196	
00014363	-1.100473	-0.710706	-1.346961	-0.950987	-1.273123	-1.572370	-0.057504	-0.588593	-0.865414	-1.127063	
00014364	-1.094361	-0.830859	-1.031494	-0.902971	-1.189138	-1.192571	-0.691985	0.855289	-1.190520	-1.254608	
00014365	-0.363673	-1.812111	-0.454394	-1.152427	-1.832858	-1.291176	-1.202582	0.924701	-2.103452	-1.236898	
00014366	-2.222385	-1.789388	-1.735291	-1.360343	-1.411337	-1.401945	0.911678	-0.524102	-1.506337	-1.370834	
00014367	-1.247496	-1.293245	-0.596403	-0.828379	-0.702006	-1.589035	-0.987611	0.255543	-0.912263	-0.324439	
00014368	-0.514275	-1.114761	-1.879573	0.828479	-1.333501	-1.075680	-0.973844	-0.448766	-0.914181	-2.834150	
